255|253|Okay to prescribe but be sure to consider a long-term view|0||There are a myriad of medications prescribed for chronic pain, but we are most often faced with the challenge of whether to refill or initiate opioids. Opioids may or may not be helpful in the case of chronic pain because of the complexity of the disease. In the case of opioid-responsive chronic pain, it is medically and ethically appropriate to treat with an opioid. There is literature that suggests that the use of opioids in chronic pain may be more harmful than helpful when used inappropriately and that chronic opioids in nonmalignant pain should be properly assessed for effectiveness, closely monitored, and titrated by a single provider or practice. There is great consensus that the therapy should be closely monitored for effectiveness with an interdisciplinary approach to physical, psychological, and social factors. It is imperative that the clinician understand that a patient with chronic pain or an acute exacerbation is unlikely to benefit from treatment unless there is a comprehensive pain care model and that what appear to be sympathetic efforts in the ED to manage chronic pain may not be the right plan. The American Academy of Pain Medicine and the American Pain Society believe that the principles of good medical practice should guide safe opioid prescribing in chronic pain. Based on the history, physical, and comprehensive ED pain assessment, it may be entirely appropriate to initiate or refill opioids for an ED patient with chronic nonmalignant pain. When initiating or refilling opioids, however, it is important to ensure that a global care plan is in place. Patients or their surrogate(s) should be informed of the risks, benefits, and conditions of opioid prescribing, and told that periodic review is necessary to assess global functioning. They should also be made aware that opioids may not be helpful as a pain management strategy. Far too often, patients leave the ED with an opioid prescription but with poor documentation and this can potentially keep difficult pain cases from being followed and referred appropriately.||0
256|253|Inform patient or surrogate of risks and benefits and that follow-up is critical|0||The clinician must make a hard choice as to how pain will be managed in the ED for patients who do not have follow-up plan. After the appropriate history and physical exam, it may be necessary to inform patients that it is difficult (if not impossible) to initiate an appropriate care plan that would involve medication management if the patient does not have a primary care physician, fails to follow up, or makes no attempt to comply with the pain care plan.||0
257|240|NSAIDs/Acetaminophen|0||Acetaminophen, an effective WHO step-1 and step-2 analgesic, may be a useful coanalgesic in many cases, e.g. headache. Its site and mechanism of action are unknown (though presumed to be a central one), and it doesn't have significant anti-inflammatory effects.||0
258|257|Don't use acetaminophen chronically (doses > 4.0g/24 hr) or acutely (doses > 6.0g/24 hr)|0||Which may cause hepatotoxicity, especially in those with hepatic disease or heavy alcohol use.. NSAIDS including aspirin are also effective WHO step-1 and step-2 analgesics and can be a mainstay in chronic pain syndromes with an inflammatory component, and also can be coanalgesics. they inhibiti cyclo-oxygenase, the enzyme that converts arachidonic acid to prostaglandins.||0
259|257|Patients may respond better to one class of NSAID|0|| ''n-of-1'' trials may find the most effective one with lowest side effects for a patient. Extended-release forms likely enhance compliance/adherence. IV forms are available for at least one NSAIDs (ketorolac). ||0
260|257|To minimize gastropathy|0||Try misoprostol or omeprazole for gastric cytoprotection in patients with significant risk factors, e.g. with a history of gastric ulcers/bleeding, current nausea/vomiting, protein wasting, cachexia, and older adults. significant adverse effects (gastropathy, renal failure, and inhibition of platelet aggregation) occur regardless of the route of administration with nonselective NSAIDs.||0
261|257|To minimize renal failure |0||Including papillary necrosis, emphasize/ensure adequate hydration and good urine output. nonselectives are relatively contraindicated in significant preexisting renal insufficiency. If bleeding is a problem, or if coagulation or platelet function is impaired, NSAIDs may be contraindicated.||0
262|240|Invasive techniques|0||Invasive therapies such as nerve stimulators or injections may be indicated and are most often done by pain specialists. Consultation with a pain specialist may help the emergency clinician decide whether a patient might be a candidate for such therapies.||0
263|228|Create and document a follow-up plan|0|"1. Document pain treatment history
2. Document pain intensity and experience
3. Document psychiatric conditions
4. Document possible history of substance use (including alcohol)
5. Document functional status
6. Document the treatment plan"|"Emphasize that outpatient management and follow up are key to good pain control and that improved function is the guide treating chronic pain. If appropriate, establish and inform patient of any limitations to future treatments in the ED and guidance and requirements for follow up with the primary provider and document this in the medical record. The specialty of pain medicine is quite developed and more and more centers have dedicated pain services available or, in other cases, a palliative care service may fill this role. The treatment of patients with chronic pain, with or without an acute exacerbation, is complicated. Emergency clinicians should freely consult specialty services, when possible, in order to assist in the care of the patient and to evolve their own pain practice. Issues regarding who may or may not be appropriate for admission for pain control can be clarified by consultation of the specialist. Those in chronic pain and exacerbated may come to be ED expecting a quick fix, a different answer, or a new therapy. emphasized in a supportive way that meaningful gains in chronic pain control can take time. Emphasis should be placed on improving the patient's functional capacity. PTS should be encouraged and made to understand that continuity of care is one of the most important aspects of care. The goal of pain treatment in chronic nonmalignant pain is to attain and maintain the highest level of function with the lowest side effects profile. The absolute pain score becomes less important in chronic pain than acute pain. The provider should not expect pain scores to improve with therapy over the course of hours, days, or even weeks. The Model Policy for the Use of Controlled Substances for the Treatment of Pain pertains to all physicians who prescribe opioids for pain, but the Model Policy also serves as an excellent guide on how to properly document chronic pain care in the ED, even when opioids are not being prescribed. The Model Policy recommends that six elements be present when prescribing opioids for chronic pain.
1. Document pain treatment history
   1. (current and previous pain medications, nonpharmacological therapies, etc.
2. Document pain intensity and experience
3. Document psychiatric conditions
4. Document possible history of substance use (including alcohol)
   1. discuss with all patients any history related to the use of legal and/or illicit drugs, including prescription and nonprescription medications. Likewise, the clinician should discuss with all patients any first-degree family history related to chemical or substance abuse.
5. Document functional status
   1. documenting this can establish objectives to track treatment progress.
6. Document the treatment plan
   1. Not all states require a written treatment plan, but the Model Policy for the Use of Controlled Substances for the Treatment of Pain recommends documenting objectives before starting opioids as a component of good medical practice. identify goals, e.g.returning to work, attending activities with their children, etc. with the patient as markers to measure progress."||0
264|228|Screen for aberrancy/abuse/addiction|0||Nearly 10% of people in drug rehabilitation have abused prescription drugs. more than half of patients who seek treatment and die do so because they used prescription drugs.There is no characteristic symptom, sign, or lab test for addiction; and there are no validated rapid tools for use in the ED to screen for abuse. Screening for addiction and abuse is difficult in a busy environment where access to medical history may be limited or unavailable. Screening for aberrant behaviors may be useful because aberrant behaviors can be indicative of addiction and misuse, but such behaviors are not diagnostic. A pattern of aberrancy may be more helpful in determining if abuse or addiction exists. Importantly, the clinician must consider oligoanalgesia as a cause for aberrant behaviors before concluding that addiction is present.||0
265|264|Know what addiction is and isn\'t|0|"   1. Impaired control over drug use
   2. Compulsive use
   3. Continued use despite harm
   4. Craving
"|Addiction can be very difficult to diagnose, somewhat because addiction, tolerance, and physical dependence are commonly confused. Addiction is the persistent compulsive use of drugs, whereas abuse may be defined as the use of drugs for recreational or psychological purposes. Addiction is a primary, chronic, neurobiological disease with genetic, psychosocial, and environmental factors that influence its development and manifestations.||0
266|265|Differential for addiction|0||||0
267|265|Serious predictors of aberrancy|0||||0
268|265|Other possible predictors of aberrancy|0||||0
269|265|Placebo Effect|0||Some have advocated use of placebos to diagnose whether a patient is really in pain. The results these trials are confounding, if not impossible, to interpret due to the well described ''placebo effect.'' Up to one-third of placebo recipients report a positive response to the placebo, believed to be endorphin mediated and reproducible. it is unfortunately misinterpreted as malingering and often used to deny analgesics. most consensus panels and pain societies view use of placebos as unethical and its use is discouraged.||0
270|264|People with histories of drug abuse do develop pain and deserve compassion|0|"   1. Higher tolerance may indicate need for higher opioid dosing
   2. Patient may require use of opioid contract and close collaboration with primary care clinician
"|Patients with histories of substance abuse can also develop significant pain and they deserve compassionate treatment when this occurs. Most need to adhere to strict dosing protocols and an opioid contract agreement between the patient and provider may be necessary. Physicians who are unfamiliar with these situations may need the help of specialists in pain management and/or addiction medicine. These patients require a careful and thoughtful approach to care, optimally in the setting of primary care. The clinician should use the same pain management principles in patients with addiction as in other patients, but also recognize that tolerance may be present and thus require higher doses of opioids.||0
271|264|Become comfortable with one screening tool|0||For addiction/abuse. this is also for your own safety. you won't likely make a definitive diagnosis, but you can find clues.  ||0
272|264|Call Primary (pain) physician if possible|0||||0
273|264|Confront directly if screen for addiction/abuse/aberrancy is positive|0|"   1. ''Do you think you are misusing or addicted to the medicines? If so, I am willing to help you.'' 
   2. Don't prescribe to ''make them go''"|"Address it constructively in a way that benefits pt and system. These are red flags for potential problem in the pain care plan. they may be a sign of oligoanalgesia. For example, the clinician should be concerned about a patient who presents to the emergency department with a complaint of ''running out early'' or needing a ''bridge medicine'' while under the care of a PCP/pain clinician because these behaviors are markers for unsanctioned dose escalation. No matter the time or day, the primary care or pain clinician should be notified to discuss the case further. [Guidelines suggest] we have a responsibly to appropriately evaluate/treat pain.  Do we also have a responsibility to confront any suspected abuse or addiction?  In the ED, giving the patient an opportunity for help if they wish is good care for the core problem.  When you suspect addiction or opioid abuse, be prepared to directly address it. There's evidence that the best time to intervene for patients addicted to opioids is when they are seeking opioids. 

   2. Don't prescribe to ''make them go''
       - Patients with suspected issues with medication or resource misuse, addiction, or diversion may be at risk for being inadequately evaluated/referred, but still given a prescriptionto expedite discharge. Avoid this common (and really unethical) practice. If you suspects diversion or abuse, we're ethically and legally obligated to confront the patient with an offer of help for rehabilitation or, if evidence supports overt criminal activity, report them to the authorities."||0
274|169|Cancer complications|0||~10 million cancer survivors live in the U.S., where cancer is the second leading cause of death. Advances in care allow many to achieve cure or to live with cancer chronically. survivors present to the ED with acute/subacute issues secondary to the cancer or the treatment. Because we will increasingly provide part of the cancer care continuum, know how to identify this patient's life threat, which hinges on knowing the physical, mental, and psychosocial issues of survivorship.||0
275|274|Cancer survivorship|0||In 2003, there were 10.5 million survivors in the U.S,  60% > age 65. the combined majority was  breast (23%) and prostate (19%). Treatment has led to longer survival intervals, and potential for more complications. >64% of adults and 80% of children diagnosed live for five years after diagnosis. childhood and adult survivors face the possibility of developing a second cancer and other chronic health conditions.||0
276|275|Classical Definition Patient|0||Is alive >/= 5 yrs after treatment  this  survivorship definition doesn't include one who's been bereaved (as in ''Mr. X is survived by two children''). Survivorship is not equivalent to survival rates. Cancer studies define survival rate as the percentage of people in a study or treatment group alive for a given period after diagnosis, commonly reported as a 5-year survival||0
277|275|National Action Plan for Survivors|0||Patient, public policy, and advocacy resulted in new much broader definitions. The National Action Plan for Survivors with the CDC define survivors as those diagnosed with cancer and people in their lives affected by the diagnosis (e.g. family, friends, caregivers)||0
278|275|NCI definition|0||One is a survivor from diagnosis through the balance of life or if they are family members, friends, caregivers who are impacted by the survivorship experience||0
279|275|Common Cancer Survivor Syndromes seen in the ED|0||Cancer almost always changes a person's perspective on life and death. Some present to the ED for any new or sudden abnormalities in the body with fear of recurrence and a pressing ''need to know''. ||0
280|275|General Concerns for survivors presenting to the ED|0||||0
281|280|Resources/Social Distress|0|"   1. Loss of financial resources
   2. Loss of insurance
   3. Uninsurability 
"|The mainstays of chemo/radiation are now safer with less side effects, but the physical, psychological, and social effects are well known (chronic pain, lymphedema, cardiopulmonary distress, cognitive dysfunction, depression, fear of recurrence, infertility, financial stress as common long-term effects of cancer.)  many spend considerable time interacting with the medical community in active treatment phases. patients often follow with PCPs after this phase (with a prognosis of long-term disease stability or cure), with occasional surveillance by oncologists, but in those with poor/no access, they may visit an ED for (cancer-related) symptoms. Some may now be bankrupt, uninsured, and uninsurable by the end of their treatments and lost to follow up with their PCP. In other cases, patients may be reluctant to report symptoms for fear of being labeled complainers and they may see the ED as the only neutral place to discuss concerns.||0
282|280|Psychological concerns|0|"1. Depression
2. Treatment related cognitive impairment
3. Caregiver stress
4. Worry of recurrence"|"1. Depression
2. Treatment related cognitive impairment
   1. For survivors in our ED, we won't be making a new diagnosis of chemotherapy-related neurocognitive complications, but if we recognize their existence and their impact on the patient's ability to organize, arrange, and remember information like meds/follow-up plans, we can help. Most, after cancer treatment, hope to resume prior employment, education, leisure activities, relationships, family roles. This becomes extremely hard if long-term neurocognitive dysfunction surfaces. reintegration outside of the role of illness and healthy coping ability can be destroyed. This impacts family caregivers greatly. This entity is poorly understood, but well-described after or  during chemotherapy. The ''chemo brain'' may have impaired memory, concentration, and multitasking. In breast cancer, the best studied malignancy; neurocognitive deficits are reported as high as 50%. In various cancers, deficits may persist 10 yrs after treatment. 
3. Caregiver stress
4. Worry of recurrence
   1. most (and their families) have a lifelong fear of recurrence. they may present with an underlying concern that this recent complaint is related to return of their cancer, which is not an unfounded fear. there are few systematic studies on recurrence, but there is evidence that survivors and family caregivers have a significant fear of recurrence and that these fears will reinforce one another. Interestingly, in this dyad the family/caregiver's fear is predominant. pervasive fear and intrusive thoughts can decreases well-being, and decrease energy and engagement."||0
283|280|Secondary Cancers|0|"1. Those treated for Hodgkin disease
2. post chemotherapy and radiation
3. nonsmall cell lung cancer patients. 
4. early stage head and neck cancer patients
5. late effects of treatment
6. premature death"|"Among long-term survivors, secondary cancers are an important cause of death, which patients and families are often less aware of as it's rarely discussed. always consider recurrence as well as new cancers.
   1. Those treated for Hodgkin disease
      1. Have ~an eight-fold increase in second cancers than the general population. the most frequent secondary malignancy is leukemia and the most common secondary solid tumor is lung cancer followed by non-Hodgkin lymphoma, melanoma, gastric and thyroid cancer. Female Hodgkin patients who underwent upper mantle irradiation are at high risk for secondary breast cancer, specifically within the radiation ports.
   2. post chemotherapy and radiation
      1. Although more commonly after chemotherapy. there is an increased risk of AML. the  treatment-related leukemias generally have a poor prognosis: >50% of alkylating, agent-related, acute leukemias present as a myelodysplastic syndrome with progression to AML within a year. 
   3. nonsmall cell lung cancer patients
      1. treated with curative intent have a 1%-2% risk per year of developing a second nonsmall cell lung cancer. 
   4. early stage head and neck cancer patients
      1. have a the leading cause of death is a second primary tumor.
   5. late effects of treatment
   6. premature death"||0
284|274|Acute Complications|0||||0
285|284|Cord Compressions|0||Consider this sentinel oncologic emergency in significant back pain in known or suspected metastatic cancer.||0
286|285|Signs and symptoms vary by degree of cord impingement and duration of tumor involvement.|0||Related to the level of the tumor  thoracic is most often common (70% of cases), lumbosacral spine (20%); cervical (10%)||0
287|285|90-95% complain of back pain initially, and symptoms can precede compression by months|0||Often at first nonspecific soreness that could be from arthritis, muscle strain, or an old injury to the vertebrae.||0
288|285|Benign soreness, or radicular, localized or both|0||Descriptors include soreness or vague discomfort. Radicular pain secondary to compressed nerve roots affect the corresponding dermatome and may travel down the extremity and worsen with coughing/straining. pain can be localized, radicular, or both and usually precedes other symptoms by 2-4 months. Local pain is over tumor and caused by vertebral destruction or expansion of the bone by tumor mass. ||0
289|285|Bowel and bladder dysfunction is a very late sign|0||Eventually, there is progression to weakness in one or both limbs and loss of sensation, followed by autonomic dysfunction (bowel and bladder symptoms) and paralysis.||0
290|285|Management|0|"   1. Emergency MRI
   2. IV dexamethasone 
   3. Surgery
   4. Radiation/chemotherapy"|"In tandem with consult to oncologist and radiologist then surgeon. Therapy is usually multimodal 
   1. Emergency MRI
      1. of the entire spine as multilevel involvement is common
   2. IV dexamethasone 
      1. In the emergency setting, use steroids if appropriate, safe, practical. optimal dose is not determined; adults may range from 4 to 100 mg IV followed by 16-96 mg/day in divided doses q 6 hrs over several days. goal to reduce inflammation, decrease pain, increase  function
   3. Surgery
   4. Radiation/chemotherapy "||0
291|274|Hypercalcemia of Malignancy|0||Common. Prognosis varies on if cancer treatment is possible/not indicated. If not: median survival: ~6 weeks. may not treat the hypercalcemia based on goals or if mets are refractory/widespread. Threefold mechanism: (1) increased PTH- rP, (2) osteolytic metastasis, (3) tumor production of calcitrol. breast, lung (mostly non-small cell), multiple myeloma, lymphoma, renal, and thyroid carcinoma are most commonly associated. calcitrol-producing tumors are more likely to respond to corticosteroids. consider potentiating factor: thiazide diurectics, immobility, dehydration, nausea/vomiting. clinically may present as nausea/vomiting, altered mental status or mood, and abdominal pain (which could be a kidney stone), hence ''groans, moans, and psychic overtones.''||0
292|291|Treatment options|0||Treat mild hypercalcemia with minimal symptoms (corrected < 12mg/dl) with hydration; and moderate to severe ( corrected > 12mg/dl) with additional modalities: loop diuretics (furosemide), bisphosphonates and, in some cases, acute chemo/radiation||0
293|292|Rehydration|0||Essential and the first step for moderate or severe. < 30% of patients achieve normocalcemia with hydration alone, but restoring the extracellular fluid/intravascular volume (which may take 3-6 L normal saline within the first 24 hours), and saline diuresis are fundamental initially. Restoring the extracellular fluid increases daily urinary calcium excretion by 100 to 300 mg. improvements in mental status and nausea and vomiting are likely within 24 hours for most; but, rehydration is temporizing ||0
294|292|Lasix|0||(not until after hydration) ||0
295|292|Calcitonin|0||May be indicated in severe symptomatic cases as it has the most rapid action in these cases  initially 4 IU/kg body weight per SC or IM dose q 12 hrs. onset 24-48 hours, lasts only days.  tachyphylaxis (mild nausea, cutaneous flushing, transient, cramping abdominal pain) is common, so use with a bisphosphonate.||0
296|292|Bisphosphonates|0||Pamidronate and zoledronic acid are common. single dose of zoledronic acid (4 or 8mg) over 15 minutes or pamidronate (90mg) over 2-hrs. onset in 3-5 days; maximal effect at 7-10 days; sustaining effect to 30 days. Bisphosphonates have multiple side effects; and zoledronic acid can cause (rarely) osteonecrosis of the jaw, which would  preclude further use. ||0
297|292|Steroids|0||Glucocorticoids works primarily in steroid-responsive tumors (eg, lymphomas and myeloma) and in hypercalcemia associated with increased vitamin D synthesis or intake (sarcoidosis and hypervitaminosis D). But time to decrease serum calcium can take to 1 to 2 weeks.||0
298|274|Bowel Obstruction|0||Common in ovarian and colorectal. prognosis ~60 days if inoperable. Cancer can cause mechanical or functional blockage of the large or small bowel and resultant suffering. SBO occurs in 5-24% of colorectal cancer cases and 11-42% of ovarian. remember, malignant and adhesion-induced obstruction differently; and that aggressive hydration and nasogastric suction may have drawbacks. if possible, avoid uncomfortable, long-term nasogastric tubes||0
299|298|Malignant Bowel Obstruction|0|"   1. +/- Nasograstric tube
      1. (versus +NG tube)
   2. +/- IV fluids
      1. (versus +IVF) 
   3. Meds
      1. (versus opioids/antiemetics/antibiotics)
      2. opioids
      3. promotility
         1. sorbitol 70%, 30 mL 
         2. metoclopramide (also antiemetic)
      4. antisecretory
         1. octreotide
      5. antiemetics
         1. prochlorperizine
         2. haldol
         3. transdermal scopolamine
      6. antiinflammatory (also anti-emetic)
         1. dexamethasone 
   4. +/- surgery if no resolution if prognosis >8 wks (versus +surgery if no resolution)
   5. other palliative methods for malignant obstruction
      1. +/- Radiation/chemotherapy 
      2. +/- Venting gastrostomy
      3. +/- Stents"|(Compared to obstruction due to adhesions)||0
300|298|Reported predictors of poor prognosis in malignant obstruction|0|"   1. compromised nutritional status, including weight loss
   2. heavy tumor burden
   3. ascites
   4. extensive prior chemotherapy
   5. previous irradiation
   6. short interval between cancer diagnosis and obstruction
   7. abnormal albumin, BUN, alkaline phosphatase
   8. free but prolonged contrast passage through GI tract, suggesting extensive carcinomatosis or a ''frozen pelvis''
   9. palpable abdominal tumor
   10. obstruction at multiple levels on radiography
   11. advanced age "|||0
301|298|Adhesion-induced bowel obstruction (more common)|0|"   1. Nasograstric tube +
   2. IV fluids
   3. meds
   4. Surgery 
   5. Other palliative methods "|||0
302|284|Pathologic Fractures|0||Common in metastatic disease. suspect if + history of bone metastases, e.g. breast/prostate. Pain management and acute orthopedic management/stabilization. refer through oncology for radiation or surgery to stabilize, all of which hinges on the goals of care discussion. this presentation may be the signal for weakness, decline||0
303|284|Malignant Effusions|0||On this ED visit, may need acute drainage to relieve symptoms, or may be candidate for pleurodesis, or a chronic drainage device. effusions are a poor prognostic indicator < 90 days. Variable ED presentations e.g. dyspnea, chest, and/or abdominal pain.||0
304|303|Ascites|0||10% of ascites is malignant. Epithelial malignancies, particularly ovarian, endometrial, breast, colon, gastric, pancreatic; constitute 80 % malignant ascites. Prognosis ~ 6–12 mo.  consider therapeutic paracentesis for moderate volume ascites to ease suffering until the patient can follow up with his/her oncologist. Diagnostic tap (serum-ascites albumin gradient (SAAG)) can indicate presence of portal hypertension and guide therapy.||0
305|304|SAAG Calculator|0|User inputs numerical values: serum albumin minus the ascitic fluid albumin concentration.|High is >1.1 g/dL. low is < 1.1g/dL. A high gradient (SAAG >1.1 g/dL) indicates portal hypertension and suggests a nonperitoneal cause of ascites. A low gradient (SAAG < 1.1 g/dL) indicates nonportal hypertension and suggests a peritoneal cause of ascites. Paracentesis may be the only thing that works for the latter, and relief is faster than diuretics alone. Patients with high SAAG do better with sodium restriction and diuresis and are at risk for hemodynamic instability due to portal hypertension if paracentesis removes too much fluid.||0
306|303|Pericardial|0||Can present with confounding cardiac symptoms. Histories of chest irradiation, especially along with anthracyclines, are at risk along with other cardiac toxicities. thrombocytopenia and coagulopathy increase the risk for hemopericardium. Use your bedside ultrasound. If goals of care align with invasive interventions in the truly unstable patient, do the bedside pericardiocentesis. ||0
307|303|Pleural|0||Avoid removal of >1500cc of fluid. may come to the ED with critical dyspnea. Prognosis for malignant pleural effusions ~3 mo. consider ED thoracentesis to improve significantly compromised respiratory status. is this patient a candidate for pleurodesis or placement of pleural drainage devices for long term symptom control? Volumes large enough to cause symptoms make pneumothorax unlikely.||0
308|284|Malignant Wounds|0||Common with breast, head and neck. As for other chronic wounds, ask yourself: ''will this wound heal?'', and assess for infection. apply general principles/dressing choices as for decubitus ulcers, but recognize that antineoplastic treatments may offer significant palliation of a malignant wound. Radiation may decrease bleeding, pain, exudates. Chemotherapy/hormonal therapy may heal wounds in patients with responsive disease. ||0
309|308|Treat foul smelling/drainage superficial infection|0|"1. For superficial wounds: topical metronidazole or silver sulfadiazine
2. For deeper tissue involvement: systemic metronidazole 
3. For nonhealing wounds: topical cytotoxic agents e.g. povidone. 
4. For pain: systemic and/or local analgesics/anesthetics, e.g. continuous, low-dose, SC lidocaine"|"These are common. Odor is frequently a first sign of anaerobic infection. there may be purulent exudates
1. For superficial wounds: topical metronidazole or silver sulfadiazine
   1. 1 tab metronidazole, crushed and sprinkled on wound with dressing changes) 
2. For deeper tissue involvement: systemic metronidazole 
   1. consider adding to topical modalities for deeper tissue involvement
3. For nonhealing wounds: topical cytotoxic agents e.g. povidone. 
   1. may work. It can keep the wound clean, but may cause irritation/pain in some. Don't use on wounds that will heal, as it's cytotoxic to bacteria and granulation tissue
4. For pain: systemic and/or local analgesics/anesthetics, e.g. continuous, low-dose, SC lidocaine 
   1. may work for particularly painful superficial lesions."||0
310|308|Bleeding|0|"1. Mesh synthetic polymer with a nonstick, nonabsorbent dressing
2. Alginate dressings 
3. Low dose topical thromboplastin 
4. Silver nitrate or cautery 
5. Radiation therapy
6. Pressure
7. Topical thrombin"|"Common with malignant wounds (surface is friabile and patient is predisposed to bleeding.) It may present as oozing (microvascular fragmentation), vascular disruption from necrosis, or sloughing (a ''bleeder'').
1. Mesh synthetic polymer with a nonstick, nonabsorbent dressing 
   1. to prevent  bleeding that can occur with any dressing, e.g. saline wet-to-dry, which may adhere/tear when pulled from the wound surface
2. alginate dressings 
   1. can be hemostatic/useful. 
3. low dose topical thromboplastin 
   1. (ie, 100 units/ml, is as good as/less expensive than high doses
4. Silver nitrate or cautery 
   1. for persistent bleeding
5. Radiation therapy 
   1. very effective for control of local bleeding
6. pressure
7. topical thrombin"||0
311|274|Later Physical Concerns|0||When survivors present in severe distress (e.g. pain of a small bowel obstruction, pathological fracture, or dyspnea of a pleural effusion,  diagnostic evaluation and appropriate symptom control may themselves relieve suffering and allow for a better HandP||0
312|311|Cardiopulmonary Dysfunction|0||In the ED, we focus on the life threat, and disposition. For these patients, knowing about their specific cancer-directed therapies may change your entire ED decision making. know which patients are at the high risk for cardiorespiratory effects of cancer treatment.||0
313|312|Cardiac and pulmonary toxicity|0||Cardiac and pulmonary toxicity can present long after treatment, so difficult to diagnose. Chemotherapies for breast, testicular, Hodgkin disease, and non-Hodgkin lymphoma are known cardiotoxins.||0
314|313|Consider if patient has had chemotherapies for|0|"   1. Breast 
   2. Testicular
   3. Hodgkin\'s Disease
   4. Non-Hodgkin\'s Lymphoma
   5. Childhood cancer survivors"|||0
315|313|Regimens with increased risk|0|"   1. Anthracycline based (doxorubicin, daunorubicin, epirubin)  
   2. Radiation "|"   1. Anthracycline based (doxorubicin, daunorubicin, epirubin) directly damage myocytes. CHF develops over months to years.  
   2. Radiation causes complex tissue damage leading to pericarditis or vascular injury causes coronary disease which can present after months to years"||0
316|313|Presentations|0|"   1. Acute coronary syndromes 
   2. Heart failure 
   3. Pericarditis
"|||0
317|313|Pulmonary Toxicity|0|"   1. Chemotherapy 
   2. Regimens with increased risk
      1. Bleomycin, Cytarabine Cyclophosphomide, Carmustin mitomycin 
      2. Radiation (lung, breast (left > right), mediastinum)"|"   1. Chemotherapy 
      1. may alter the pulmonary connective tissues and air space and cause irreversible dyspnea. 
   2. Regimens with increased risk
      1. Bleomycin, Cytarabine Cyclophosphomide, Carmustin mitomycin 
         1. toxic effect on pneumocytes. presents as dyspnea, chronic cough, chest pain. can develop months to years after therapy
      2. Radiation (lung, breast (left > right), mediastinum) 
         1. Chest radiation can cause pulmonary toxicity with fibrosis and acute and chronic pneumonitis. Toxicity depends on the total dose and daily fractions, but none of this information is usually available to the emergency clinician, who must make deductions from the type and site of cancer.  patients irradiated for left-sided breast cancer are at particular risk. "||0
318|312|Lymphedema|0|Common in breast cancer survivors|Common in breast cancer survivors. We should know the pearls and pitfalls of its treatment ED presentations may be for new or worsening upper/lower extremity swelling. Secondary lymphedema is most common and results from damage/removal of regional lymph nodes through surgery, radiation, infection, tumor invasion, or compression. Primary lymphedema is due to congenital absence or abnormality of the lymphatics. Lymphedema can be transient or chronic. Transient lymphedema is temporary (lasts < 6 mo) and is associated with pitting edema and lack of brawny skin changes. Consider other causes of edema, e.g. heart failure, renal/liver impairment, venous stasis; and consider recurrent malignancy with sudden onset, rapid progression, or associated pain, which may indicate direct tumor growth or metastasis in the regional lymph node basin. Lymphatics return 10% of proteins/fluids not returning by venous drainage, so if damage impairs flow. if flow is reduced >/= 80%, lymphedema occurs. abnormal pressure gradients and valvular incompetence with fibrinous changes in the lymphatic lumen, may cause shunts which carry lymphatic fluid to the interstitium. interstitial fluid can increase/alter macrophage/fibroblast activity that results in collagen deposition.  This creates the typical nonpitting and brawny-appearing skin. There's an increased risk for chronic infections due to impaired immunological presence and cracks leading to lymphorrhea (leakage of lymph onto the skin's surface). this all causes the characteristic skin thickening, keratinisation, and verrucosis||0
319|318|Distinguish from Venous Disease|0|"   1. Stable, chronic
   2. Complaint of heaviness/fullness of limb
   3. Relative absence of pedal edema (can still wear shoes)
   4. Pruritus (from lymphatic fluid)
   5. Fluctuation with position and time
   6. Absence of tissue loss or ulceration
"|Since DVT is also common in cancer patients, be able to distinguish it from lymphedema.  consider secondary complications of lymphedema which include DVT, infection, and tumor recurrence.||0
320|318|Treatment for Lymphedema|0|"   1. Prevention 
   2. Infection prevention
   3. Exercise/elevation/compression garments or pumps
   4. Manual lymphatic drainage 
   5. Spiral ACE bandage starting from periphery
   6. mandatory outpatient follow up and patient education.
   7. Inform patient that it is a lifelong condition "|"Diuretics do NOT help! there is no evidence in their support.
   1. Prevention 
      1. (during the initial phase of treatment) is best, as it can be difficult to treat once it has developed. 
   2. Infection prevention
   3. Exercise/elevation/compression garments or pumps
   4. Manual lymphatic drainage 
      1. (is rare)
   5. Spiral ACE bandage starting from periphery  
      1. Wrapping with gentle-tension, spiral form, starting from the periphery, can provide some relief until outpatient follow up.
   6. mandatory outpatient follow up and patient education 
      1. In the ED, ability to work up tumor recurrence may be limited necessitating outpatient follow up. if issues are chronic with very little change or if you've excluded other secondary threats, it may be useful to refer to a lymphedema clinic or the equivalent as chronic lymphedema care is supportive in nature.
   7. Inform patient that it is a lifelong condition 
      1. Patients may be emotionally/physically unprepared to face it as a chronic problem. However, inform your patient that it is a lifelong condition that can be disabling."||0
321|312|Stomal Care|0|"   1. Head and neck cancer
   2. GI cancers 
   3. Bladder/renal cancer
   4. Central venous access ports"|"Support devices are common in survivors, and stomal device dysfunction or loss is not an uncommon ED presentation. address the device, but also acknowledge the difficulty that the patient may have with the continued reminder of what is often perceived of as a disfiguring and body image-altering side effect of cancer treatment.
   1. Head and neck cancer 
      1. Many receive tracheostomy and gastrostomy tubes.
   2. GI cancers 
      1. receive a variety of ostomies after surgery. 
   3. Bladder/renal cancer 
      1. may have internalized renal stents, or nephrostomy or urostomy tubes.
   4. Central venous access ports 
      1. predispose to infection/DVT"||0
